unnamed_0,deal_num,deal_type,deal_struct,deal_fin,deal_pay_method,deal_pay_method_val_usd,deal_status,rumour_d,announced_d,expected_comp_d,assumed_comp_d,completed_d,postponed_d,withdrawn_d,last_deal_status_d,last_deal_val_up_d,last_deal_status_up_d,last_pct_stake_up_d,last_acq_tar_ven_up_d,last_advisor_up_d,last_comment_up_d,last_up,rumour_d_yr,announced_d_yr,expected_comp_d_yr,assumed_comp_d_yr,completed_d_yr,postponed_d_yr,withdrawn_d_yr,last_deal_status_d_yr,last_deal_val_up_d_yr,last_deal_status_up_d_yr,last_pct_stake_up_d_yr,last_acq_tar_ven_up_d_yr,last_advisor_up_d_yr,last_comment_up_d_yr,last_up_yr
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35823.0,128993.0,Acquisition 100%,Receivership,,Cash,5558.86440341473,Completed,37501.0,37504.0,,,37504.0,,,37504.0,37508.0,37508.0,37508.0,37508.0,37508.0,37508.0,37508.0,2002.0,2002.0,,,2002.0,,,2002.0,2002.0,2002.0,2002.0,2002.0,2002.0,2002.0,2002.0
35824.0,1941304137.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5558.56948076002,Completed,42878.0,42878.0,,,42910.0,,,42910.0,,,,,,,,2017.0,2017.0,,,2017.0,,,2017.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35825.0,2007739862.0,Acquisition 51%,Patent sale,,Deferred payment,n.a.,Announced,45587.0,45587.0,,,,,,45587.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cash,5558.08009851957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35826.0,1943017711.0,Acquisition 53.846%,,Development capital,Cash,5557.69314499512,Rumour - Expired,43143.0,,,,,,,43143.0,,,43144.0,,,,43144.0,2018.0,,,,,,,2018.0,,,2018.0,,,,2018.0
,,,,Corporate venturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Private Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35827.0,2007281108.0,Acquisition increased from 55.31% to 57.43%,,,Cash,n.a.,Completed,45195.0,45195.0,,,45226.0,,,45226.0,45230.0,45230.0,,,,45230.0,45230.0,2023.0,2023.0,,,2023.0,,,2023.0,2023.0,2023.0,,,,2023.0,2023.0
35828.0,2007115091.0,Acquisition 52.44%,,,Bonds,4552.35137424129,Completed,44995.0,44995.0,,,45086.0,,,45086.0,45089.0,45089.0,,45043.0,45043.0,45089.0,45089.0,2023.0,2023.0,,,2023.0,,,2023.0,2023.0,2023.0,,2023.0,2023.0,2023.0,2023.0
,,,,,Cash,1003.0618323743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35829.0,1941574533.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5553.85122131885,Completed Assumed,44418.0,44418.0,,45148.0,,,,45148.0,,,,,,,,2021.0,2021.0,,2023.0,,,,2023.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35830.0,2007971067.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5553.10189827732,Completed,45790.0,45790.0,,,45790.0,,,45790.0,,,,,,,,2025.0,2025.0,,,2025.0,,,2025.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35831.0,1601060612.0,Acquisition 100%,,,Cash,5552.80610612348,Completed,39885.0,40038.0,,,40108.0,,,40108.0,40259.0,40259.0,,40039.0,,40259.0,40259.0,2009.0,2009.0,,,2009.0,,,2009.0,2010.0,2010.0,,2009.0,,2010.0,2010.0
35832.0,1601349708.0,Acquisition 100%,,,,n.a.,Completed,40974.0,40974.0,,,40974.0,,,40974.0,40996.0,,,,,40996.0,40996.0,2012.0,2012.0,,,2012.0,,,2012.0,2012.0,,,,,2012.0,2012.0
35833.0,363956.0,Acquisition increased from 80% to 100%,,,,n.a.,Rumour - Expired,38559.0,,,,,,,38559.0,,,,,,,,2005.0,,,,,,,2005.0,,,,,,,
35834.0,1943033410.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5551.48772952006,Completed Assumed,43234.0,43234.0,43238.0,43238.0,,,,43238.0,,,,,,,,2018.0,2018.0,2018.0,2018.0,,,,2018.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835.0,1941682884.0,Acquisition 100%,,,Liabilities,n.a.,Completed,44651.0,44651.0,,,44651.0,,,44651.0,,,,,,,,2022.0,2022.0,,,2022.0,,,2022.0,,,,,,,
35836.0,1941673535.0,Acquisition 100%,,,,n.a.,Completed,44651.0,44651.0,,,44651.0,,,44651.0,,,,,,,,2022.0,2022.0,,,2022.0,,,2022.0,,,,,,,
35837.0,1907152161.0,Acquisition 93.18%,,,,n.a.,Completed,42474.0,42474.0,,,42528.0,,,42528.0,,42558.0,42475.0,43319.0,,42558.0,43319.0,2016.0,2016.0,,,2016.0,,,2016.0,,2016.0,2016.0,2018.0,,2016.0,2018.0
35838.0,1943318241.0,Acquisition 100%,,,Deferred payment,n.a.,Completed,44519.0,44519.0,,,44650.0,,,44650.0,,44652.0,,,,,44652.0,2021.0,2021.0,,,2022.0,,,2022.0,,2022.0,,,,,2022.0
,,,,,Cash,2949.51314979058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Third party shares,2600.73321982785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35839.0,1909003739.0,Acquisition 100%,,,,n.a.,Completed,41470.0,41470.0,,,41470.0,,,41470.0,,,,,41502.0,,41502.0,2013.0,2013.0,,,2013.0,,,2013.0,,,,,2013.0,,2013.0
35840.0,1941278722.0,Acquisition 100%,,Capital increase - vendor placing,Shares,5549.89787729114,Completed,43740.0,43740.0,,,43745.0,,,43745.0,,43746.0,,,,43746.0,43746.0,2019.0,2019.0,,,2019.0,,,2019.0,,2019.0,,,,2019.0,2019.0
,,,,,Liabilities,172.663489515724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35841.0,1943267329.0,Acquisition increased from 84.88% to 91.87%,,,,n.a.,Completed,44074.0,44074.0,,,44074.0,,,44074.0,,,,,,,,2020.0,2020.0,,,2020.0,,,2020.0,,,,,,,
35842.0,1601120573.0,Acquisition 100%,,,Deferred payment,n.a.,Completed,39994.0,40086.0,,,40086.0,,,40086.0,,,,,,,,2009.0,2009.0,,,2009.0,,,2009.0,,,,,,,
35843.0,1601136756.0,Acquisition 91.42%,,,Cash,5545.45499994823,Completed Assumed,40137.0,40137.0,,40867.0,,,,40867.0,,,,,,,,2009.0,2009.0,,2011.0,,,,2011.0,,,,,,,
35844.0,1943245681.0,Acquisition 100%,,,Cash,5544.8678986661,Completed Assumed,44246.0,44246.0,44260.0,44260.0,,,,44260.0,,,,,,,,2021.0,2021.0,2021.0,2021.0,,,,2021.0,,,,,,,
,,,,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35845.0,1907235764.0,Acquisition increased from 77% to 96.5%,,,Cash,5544.5012718574,Completed Assumed,42964.0,42964.0,,43694.0,,,,43694.0,,,,,,,,2017.0,2017.0,,2019.0,,,,2019.0,,,,,,,
35846.0,56524.0,Acquisition 100%,,,,n.a.,Completed Assumed,36560.0,36560.0,,40655.0,,,,40655.0,39925.0,,39925.0,,,39925.0,39925.0,2000.0,2000.0,,2011.0,,,,2011.0,2009.0,,2009.0,,,2009.0,2009.0
35847.0,1909553644.0,Acquisition 100%,,,Cash,5543.13575530847,Completed,42801.0,42801.0,,,42801.0,,,42801.0,,,,,,,,2017.0,2017.0,,,2017.0,,,2017.0,,,,,,,
35848.0,1909604346.0,Acquisition increased from 77.513% to 100% Bid 2 - Withdrawn,Public takeover - Withdrawn,,Cash,5541.76525345163,Withdrawn,42890.0,42912.0,,,,,42918.0,42918.0,,,,,,,,2017.0,2017.0,,,,,2017.0,2017.0,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35849.0,1943058587.0,Acquisition 60%,,,Cash,5541.6504964608,Completed Assumed,43366.0,43366.0,,44097.0,,,,44097.0,,,,43984.0,,,43984.0,2018.0,2018.0,,2020.0,,,,2020.0,,,,2020.0,,,2020.0
35850.0,203433.0,Acquisition 100%,,,Cash,5541.56171284635,Completed,37930.0,37930.0,,,37930.0,,,37930.0,37931.0,37931.0,37931.0,37931.0,37931.0,37931.0,37931.0,2003.0,2003.0,,,2003.0,,,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0
35851.0,1943102062.0,Acquisition increased from 75% to 100%,,,Converted Debt,n.a.,Completed Assumed,43567.0,43567.0,43646.0,43646.0,,,,43646.0,,,,,,43571.0,43571.0,2019.0,2019.0,2019.0,2019.0,,,,2019.0,,,,,,2019.0,2019.0
35852.0,1941043013.0,Acquisition 51% and 100%,,,Cash,5541.12896340355,Completed Assumed,42970.0,42970.0,,43700.0,,,,43700.0,,,,,,,,2017.0,2017.0,,2019.0,,,,2019.0,,,,,,,
35853.0,1941105045.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5541.08514740571,Completed,43214.0,43214.0,,,43214.0,,,43214.0,,,,,,,,2018.0,2018.0,,,2018.0,,,2018.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35854.0,1909199830.0,Acquisition increased from 72.332% to 84.705%,Restructuring,,,n.a.,Completed Assumed,42048.0,42048.0,,42779.0,,,,42779.0,,,,,,,,2015.0,2015.0,,2017.0,,,,2017.0,,,,,,,
,,,Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35855.0,1907077883.0,Acquisition 51%,Patent sale,,Cash,5539.56027592484,Completed Assumed,41960.0,41960.0,,42691.0,,,,42691.0,,,,,,,,2014.0,2014.0,,2016.0,,,,2016.0,,,,,,,
35856.0,1601491925.0,Acquisition increased from 76.246% to 79.825%,Public takeover - Unsuccessful,,Cash,5538.48073111314,Completed,41457.0,41618.0,,,41681.0,,,41681.0,41697.0,41697.0,41697.0,41660.0,41753.0,41697.0,41753.0,2013.0,2013.0,,,2014.0,,,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0
35857.0,2007227294.0,Acquisition 100%,,,Cash,5538.11046432183,Completed Assumed,45149.0,45149.0,45230.0,45230.0,,,,45230.0,,,,,,,,2023.0,2023.0,2023.0,2023.0,,,,2023.0,,,,,,,
35858.0,1941397152.0,Acquisition 100%,,,,n.a.,Completed Assumed,43999.0,43999.0,44005.0,44005.0,,,,44005.0,,,,,,,,2020.0,2020.0,2020.0,2020.0,,,,2020.0,,,,,,,
35859.0,1943173444.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5536.35519058836,Completed Assumed,43901.0,43901.0,,44631.0,,,,44631.0,,,,,,,,2020.0,2020.0,,2022.0,,,,2022.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35860.0,1909508005.0,Acquisition 100%,Patent sale,,,n.a.,Completed,42654.0,42654.0,,,42735.0,,,42735.0,,43396.0,,,42696.0,43396.0,43396.0,2016.0,2016.0,,,2016.0,,,2016.0,,2018.0,,,2016.0,2018.0,2018.0
35861.0,1943318594.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5535.50645000428,Completed Assumed,44649.0,44649.0,,45380.0,,,,45380.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35862.0,2007388771.0,Acquisition 99.49%,,,Deferred payment,n.a.,Completed Assumed,45271.0,45271.0,45351.0,45351.0,,,,45351.0,,,,,,,,2023.0,2023.0,2024.0,2024.0,,,,2024.0,,,,,,,
35863.0,1941455697.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5534.50544022941,Completed Assumed,44132.0,44132.0,,44862.0,,,,44862.0,,,,,,,,2020.0,2020.0,,2022.0,,,,2022.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35864.0,594438.0,Acquisition 100%,Privatisation,,,n.a.,Completed,39331.0,39372.0,,,39372.0,,,39372.0,,,,,,,,2007.0,2007.0,,,2007.0,,,2007.0,,,,,,,
35865.0,1907134805.0,Acquisition increased from 99.99% to 99.99%,,Capital increase,Cash,5533.29747421621,Completed Assumed,42352.0,42352.0,,43083.0,,,,43083.0,,,,,,,,2015.0,2015.0,,2017.0,,,,2017.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866.0,1943217099.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5532.23476780796,Completed Assumed,44124.0,44124.0,,44854.0,,,,44854.0,,,,,,,,2020.0,2020.0,,2022.0,,,,2022.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35867.0,2007380242.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5532.09882709875,Completed,45273.0,45273.0,,,45384.0,,,45384.0,,45387.0,,,,45387.0,45387.0,2023.0,2023.0,,,2024.0,,,2024.0,,2024.0,,,,2024.0,2024.0
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35868.0,284707.0,Acquisition 100%,,Capital increase - vendor placing,Shares,5532.03646469106,Completed,37971.0,38063.0,,,38063.0,,,38063.0,,,,,38274.0,,38274.0,2003.0,2004.0,,,2004.0,,,2004.0,,,,,2004.0,,2004.0
35869.0,1941277697.0,Acquisition 100%,Patent sale,,,n.a.,Completed Assumed,43738.0,43738.0,43749.0,43749.0,,,,43749.0,,,,,,,,2019.0,2019.0,2019.0,2019.0,,,,2019.0,,,,,,,
35870.0,1909019626.0,Acquisition,Administration,,Liabilities,3950.70747105194,Completed,41530.0,41530.0,,,41530.0,,,41530.0,,,,,41563.0,,41563.0,2013.0,2013.0,,,2013.0,,,2013.0,,,,,2013.0,,2013.0
,,,,,Cash,1580.28298842078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35871.0,1633081456.0,Acquisition 66.67%,,,,n.a.,Completed Assumed,41078.0,41078.0,,41808.0,,,,41808.0,,,,,,,,2012.0,2012.0,,2014.0,,,,2014.0,,,,,,,
35872.0,2007128006.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5529.51370206837,Completed Assumed,44994.0,44994.0,,45725.0,,,,45725.0,,,,,,,,2023.0,2023.0,,2025.0,,,,2025.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35873.0,100226.0,Acquisition 100%,,,,n.a.,Completed,37173.0,37173.0,,,37230.0,,,37230.0,42179.0,38055.0,,,,,42179.0,2001.0,2001.0,,,2001.0,,,2001.0,2015.0,2004.0,,,,,2015.0
35874.0,2007248378.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5528.84883726829,Announced,45170.0,45170.0,,,,,,45170.0,,,,,,,,2023.0,2023.0,,,,,,2023.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35875.0,1907103752.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5528.82187786962,Completed Assumed,42158.0,42158.0,,42889.0,,,,42889.0,,,,,,,,2015.0,2015.0,,2017.0,,,,2017.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35876.0,1000006636.0,Acquisition 100%,,,Cash,5528.56607685609,Completed Assumed,39289.0,39352.0,,40094.0,,,,40094.0,39363.0,,39289.0,39363.0,,39363.0,39363.0,2007.0,2007.0,,2009.0,,,,2009.0,2007.0,,2007.0,2007.0,,2007.0,2007.0
,,,,,Deferred payment,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35877.0,2007076683.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5528.19280982772,Completed Assumed,44917.0,44917.0,44921.0,44921.0,,,,44921.0,,,,,,,,2022.0,2022.0,2022.0,2022.0,,,,2022.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35878.0,2007729613.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5527.31088034608,Completed,45577.0,45577.0,,,45618.0,,,45618.0,,,,,,,,2024.0,2024.0,,,2024.0,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35879.0,480790.0,Acquisition 100%,,New bank facilities,Cash,n.a.,Completed Assumed,38972.0,38972.0,,39703.0,,,,39703.0,,,,,,,,2006.0,2006.0,,2008.0,,,,2008.0,,,,,,,
35880.0,2007542625.0,Acquisition increased from 100% to 100%,Restructuring,Capital increase,Converted Debt,n.a.,Pending - awaiting shareholder approval,45401.0,45401.0,,,,,,45401.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital increase - converted debt,Cash,2555.91557231476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35881.0,1943323387.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5526.30394014002,Completed Assumed,44670.0,44670.0,,45401.0,,,,45401.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35882.0,62922.0,Acquisition 100%,,Capital increase - vendor placing,Shares,5526.24869964577,Completed,36668.0,36668.0,,,36668.0,,,36668.0,40946.0,,39944.0,,,,40946.0,2000.0,2000.0,,,2000.0,,,2000.0,2012.0,,2009.0,,,,2012.0
35883.0,2007510180.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5526.04992896483,Pending - awaiting shareholder approval,45400.0,45400.0,,,,,,45400.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35884.0,2007208035.0,Acquisition 60%,,,Deferred payment,n.a.,Completed,45133.0,45133.0,,,45133.0,,,45133.0,,,,,,,,2023.0,2023.0,,,2023.0,,,2023.0,,,,,,,
35885.0,1941680611.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5525.03682378374,Completed Assumed,44672.0,44672.0,,45403.0,,,,45403.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35886.0,1601463816.0,Acquisition increased from 90% to 100%,,,,n.a.,Completed,41375.0,41375.0,,,41451.0,,,41451.0,,41452.0,,,,41452.0,41452.0,2013.0,2013.0,,,2013.0,,,2013.0,,2013.0,,,,2013.0,2013.0
35887.0,1943136237.0,Acquisition increased from 99.99% to 99.99%,,Capital increase,Cash,5524.3842311335,Completed,43735.0,43735.0,,,43735.0,,,43735.0,,,,,,,,2019.0,2019.0,,,2019.0,,,2019.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35888.0,1907086701.0,Acquisition increased from 80% to 100%,,,Cash,5522.49826473663,Completed,40814.0,42039.0,,,42046.0,,,42046.0,,,,,,,,2011.0,2015.0,,,2015.0,,,2015.0,,,,,,,
35889.0,1941148909.0,Acquisition 81.97%,Patent sale,,,n.a.,Completed,43403.0,43403.0,,,43473.0,,,43473.0,,43473.0,,,,43992.0,43992.0,2018.0,2018.0,,,2019.0,,,2019.0,,2019.0,,,,2020.0,2020.0
35890.0,1943331420.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5521.16561394829,Completed Assumed,44719.0,44719.0,,45450.0,,,,45450.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35891.0,2007428281.0,Acquisition increased from 20.1% to 66.585%,Patent sale,New bank facilities,Cash,5520.77095547788,Announced,45322.0,45322.0,,,,,,45322.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Leverage,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Deferred payment,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35892.0,1943174261.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5520.6784940848,Completed Assumed,43903.0,43903.0,,44633.0,,,,44633.0,,,,,,,,2020.0,2020.0,,2022.0,,,,2022.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35893.0,1943324475.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5520.58208005971,Completed Assumed,44679.0,44679.0,,45410.0,,,,45410.0,,,,,,,,2022.0,2022.0,,2024.0,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35894.0,2007523946.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5519.99234028088,Pending - awaiting shareholder approval,45411.0,45411.0,,,,,,45411.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35895.0,2007523093.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5519.99234028088,Announced,45411.0,45411.0,,,,,,45411.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35896.0,2007523352.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5519.98845051933,Announced,45409.0,45409.0,,,,,,45409.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35897.0,2007789122.0,Acquisition 80%,,,Cash,1143.71039642907,Completed Assumed,45636.0,45636.0,,,,,,45636.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,,Liabilities,4375.54619269692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35898.0,2007575017.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5519.20484648324,Announced,45451.0,45451.0,,,,,,45451.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35899.0,1907192457.0,Acquisition increased from 99.6% to 100%,Patent sale,,,n.a.,Completed,42748.0,42748.0,,,42851.0,,,42851.0,,42851.0,,,,42851.0,42851.0,2017.0,2017.0,,,2017.0,,,2017.0,,2017.0,,,,2017.0,2017.0
35900.0,1941719489.0,Acquisition 100%,,Capital increase - vendor placing,Shares,1379.65009381621,Completed Assumed,44764.0,44869.0,44985.0,44985.0,,,,44985.0,,44872.0,,,,44872.0,44872.0,2022.0,2022.0,2023.0,2023.0,,,,2023.0,,2022.0,,,,2022.0,2022.0
,,,,,Cash,4138.95028144862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35901.0,2007122464.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5518.36987529368,Completed Assumed,45008.0,45008.0,,45739.0,,,,45739.0,,,,,,,,2023.0,2023.0,,2025.0,,,,2025.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35902.0,2007138073.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5518.18671197793,Completed Assumed,45007.0,45007.0,,45738.0,,,,45738.0,,,,,,,,2023.0,2023.0,,2025.0,,,,2025.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35903.0,1601397310.0,Acquisition 100%,,,,n.a.,Completed,41145.0,41145.0,,,41166.0,,,41166.0,,41166.0,,,,41166.0,41166.0,2012.0,2012.0,,,2012.0,,,2012.0,,2012.0,,,,2012.0,2012.0
35904.0,2007104331.0,Acquisition increased from 100% to 100%,,Capital Injection,Cash,5517.18270426253,Completed Assumed,44980.0,44980.0,,45711.0,,,,45711.0,,,,,,,,2023.0,2023.0,,2025.0,,,,2025.0,,,,,,,
,,,,Capital increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35905.0,564975.0,Acquisition 100%,,,,n.a.,Completed Assumed,39296.0,39296.0,,40852.0,,,,40852.0,40122.0,,,,,40122.0,40122.0,2007.0,2007.0,,2011.0,,,,2011.0,2009.0,,,,,2009.0,2009.0
35906.0,2007824291.0,Acquisition 100%,,,,n.a.,Completed,45674.0,45674.0,,45716.0,45716.0,,,45716.0,,,,,,,,2025.0,2025.0,,2025.0,2025.0,,,2025.0,,,,,,,
35907.0,2007814961.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5515.83558028326,Completed,45666.0,45666.0,,,45710.0,,,45710.0,,,,,,,,2025.0,2025.0,,,2025.0,,,2025.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35908.0,2007129717.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5515.79586039521,Completed Assumed,45016.0,45016.0,,45747.0,,,,45747.0,,,,,,,,2023.0,2023.0,,2025.0,,,,2025.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35909.0,540074.0,Acquisition 100%,,,Cash,5515.59102913925,Completed,39224.0,39224.0,,,39224.0,,,39224.0,42566.0,,,,,42566.0,42566.0,2007.0,2007.0,,,2007.0,,,2007.0,2016.0,,,,,2016.0,2016.0
35910.0,1941569782.0,Acquisition increased from 65.55% to 82.25%,,,,n.a.,Completed,44328.0,44328.0,,,44328.0,,,44328.0,,,,44410.0,,,44410.0,2021.0,2021.0,,,2021.0,,,2021.0,,,,2021.0,,,2021.0
35911.0,2007736574.0,Acquisition increased from 100% to 100%,Restructuring,Capital increase - converted debt,Converted Debt,n.a.,Announced,45582.0,45582.0,,,,,,45582.0,,,,,,,,2024.0,2024.0,,,,,,2024.0,,,,,,,
35912.0,2007241221.0,Acquisition increased from 100% to 100%,,Capital increase,Cash,5514.60442463033,Announced,45163.0,45163.0,,,,,,45163.0,,,,,,,,2023.0,2023.0,,,,,,2023.0,,,,,,,
,,,,Capital Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35913.0,2008020795.0,Acquisition 100%,,,Bonds,4778.82971646726,Completed,45817.0,45817.0,,,45817.0,,,45817.0,,,,,,,,2025.0,2025.0,,,2025.0,,,2025.0,,,,,,,
,,,,,Cash,735.204571764194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35914.0,1909482113.0,Acquisition increased from 90.005% to 100% Bid 2 withdrawn,Patent sale,,Cash,5513.58264324193,Withdrawn,42577.0,42615.0,,,,,42657.0,42657.0,,42681.0,,,,42681.0,42681.0,2016.0,2016.0,,,,,2016.0,2016.0,,2016.0,,,,2016.0,2016.0
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
